"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 24 06:51:54 GMT 2024","Sat Aug 24 06:51:54 GMT 2024","47","heatwave","Customer","Orders","","","Orders-No Auth",""
"passed","Sat Aug 24 06:51:53 GMT 2024","Sat Aug 24 06:51:53 GMT 2024","158","heatwave","Customer","Auth > Log in","","","Login",""
"failed","Sat Aug 24 06:51:51 GMT 2024","Sat Aug 24 06:51:51 GMT 2024","48","heatwave","Admin","Utilities","","","Delivery Locations-Expired token",""
"passed","Sat Aug 24 06:51:51 GMT 2024","Sat Aug 24 06:51:51 GMT 2024","43","heatwave","Admin","Utilities","","","Delivery Locations-Invalid Token",""
"passed","Sat Aug 24 06:51:50 GMT 2024","Sat Aug 24 06:51:50 GMT 2024","153","heatwave","Admin","Auth > Login","","","Login-incorrect password",""
"passed","Sat Aug 24 06:51:51 GMT 2024","Sat Aug 24 06:51:51 GMT 2024","70","heatwave","Admin","Categories","","","Categories",""
"failed","Sat Aug 24 06:51:51 GMT 2024","Sat Aug 24 06:51:51 GMT 2024","50","heatwave","Admin","Categories","","","Categories-Empty fields",""
"passed","Sat Aug 24 06:51:53 GMT 2024","Sat Aug 24 06:51:53 GMT 2024","42","heatwave","Customer","Auth > Log in","","","Login-Empty Password field",""
"passed","Sat Aug 24 06:51:52 GMT 2024","Sat Aug 24 06:51:52 GMT 2024","50","heatwave","Admin","Utilities","","","Delivery Area-No Auth",""
"passed","Sat Aug 24 06:51:51 GMT 2024","Sat Aug 24 06:51:51 GMT 2024","45","heatwave","Admin","Collections","","","Collections-Invalid Token",""
"passed","Sat Aug 24 06:51:50 GMT 2024","Sat Aug 24 06:51:50 GMT 2024","53","heatwave","Admin","Auth > Login","","","Login-Invalid Email",""
"passed","Sat Aug 24 06:51:51 GMT 2024","Sat Aug 24 06:51:51 GMT 2024","48","heatwave","Admin","Categories","","","Categories-No Auth",""
"passed","Sat Aug 24 06:51:53 GMT 2024","Sat Aug 24 06:51:53 GMT 2024","45","heatwave","Customer","Profile","","","Profile-Expired Token",""
"passed","Sat Aug 24 06:51:53 GMT 2024","Sat Aug 24 06:51:53 GMT 2024","157","heatwave","Customer","Auth > Log in","","","Login-Invalid Email",""
